V,3.2.14,2016-08-17 14:37:41 +0900,/home/vagrant/wint/tmp/data/001/0001/001/analy/adlint/output
W,../adlint.c,483,17,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,500,3,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,525,23,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,526,22,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,553,3,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,580,17,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,583,16,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,587,5,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,610,5,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,634,3,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,645,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,661,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,666,21,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,668,3,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,670,5,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,685,3,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,694,3,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,706,3,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,713,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,721,7,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,723,7,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,725,7,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,41,5,c_builtin,W0118,UNC,X99,外部結合を持つ `flush' の宣言が、ヘッダファイルの中にありません。
W,../adlint.c,42,5,c_builtin,W0118,UNC,X99,外部結合を持つ `pair' の宣言が、ヘッダファイルの中にありません。
W,../adlint.c,43,5,c_builtin,W0118,UNC,X99,外部結合を持つ `straight' の宣言が、ヘッダファイルの中にありません。
W,../adlint.c,44,5,c_builtin,W0118,UNC,X99,外部結合を持つ `full_house' の宣言が、ヘッダファイルの中にありません。
W,../adlint.c,45,5,c_builtin,W0118,UNC,X99,外部結合を持つ `four_of_a_kind' の宣言が、ヘッダファイルの中にありません。
W,../adlint.c,46,5,c_builtin,W0118,UNC,X99,外部結合を持つ `straight_flush' の宣言が、ヘッダファイルの中にありません。
W,../adlint.c,47,5,c_builtin,W0118,UNC,X99,外部結合を持つ `royal_straight_flush' の宣言が、ヘッダファイルの中にありません。
W,../adlint.c,48,5,c_builtin,W0118,UNC,X99,外部結合を持つ `final_attack' の宣言が、ヘッダファイルの中にありません。
W,../adlint.c,50,5,c_builtin,W0118,UNC,X99,外部結合を持つ `check_straight' の宣言が、ヘッダファイルの中にありません。
W,../adlint.c,51,8,c_builtin,W0118,UNC,X99,外部結合を持つ `combination' の宣言が、ヘッダファイルの中にありません。
W,../adlint.c,52,8,c_builtin,W0118,UNC,X99,外部結合を持つ `permutation' の宣言が、ヘッダファイルの中にありません。
W,../adlint.c,54,6,c_builtin,W0118,UNC,X99,外部結合を持つ `calc_card' の宣言が、ヘッダファイルの中にありません。
W,../adlint.c,55,6,c_builtin,W0118,UNC,X99,外部結合を持つ `bubble_sort_role' の宣言が、ヘッダファイルの中にありません。
W,../adlint.c,57,5,c_builtin,W0118,UNC,X99,外部結合を持つ `limit_take' の宣言が、ヘッダファイルの中にありません。
W,../adlint.c,59,5,c_builtin,W0118,UNC,X99,外部結合を持つ `decide_discard' の宣言が、ヘッダファイルの中にありません。
W,../adlint.c,60,6,c_builtin,W0118,UNC,X99,外部結合を持つ `sum_exps' の宣言が、ヘッダファイルの中にありません。
W,../adlint.c,81,5,c_builtin,W0117,UNC,X99,`strategy' の定義は外部結合を持ちますが、定義より前にその宣言がありません。
W,../adlint.c,90,16,c_builtin,W9003,UNC,X99,暗黙的に `int' 型のオブジェクトが `int(*)()' 型のオブジェクトに変換されています。
W,../adlint.c,90,19,c_builtin,W0027,UNC,X99,ポインタ型の変数に対して比較演算が行われています。
W,../adlint.c,91,11,c_builtin,W0705,UNC,X99,配列の添字が領域外を指すことがあります。
W,../adlint.c,92,11,c_builtin,W0705,UNC,X99,配列の添字が領域外を指すことがあります。
W,../adlint.c,93,11,c_builtin,W0705,UNC,X99,配列の添字が領域外を指すことがあります。
W,../adlint.c,94,11,c_builtin,W0705,UNC,X99,配列の添字が領域外を指すことがあります。
W,../adlint.c,95,43,c_builtin,W0705,UNC,X99,配列の添字が領域外を指すことがあります。
W,../adlint.c,95,57,c_builtin,W0195,UNC,X99,暗黙的に signed int 型から double 型に型変換されています。
W,../adlint.c,97,20,c_builtin,W0459,UNC,X99,変数 `remain_card' の値は、この式の評価時点では設定されていません。このプログラムは危険です。
C,,,,c_builtin,C1000,INF,X99,次の実行パスで警告を検知しました。
C,../adlint.c,87,31,c_builtin,C1003,INF,X99,ここで該当変数が初期値を指定せずに定義されています。
W,../adlint.c,97,34,c_builtin,W0459,UNC,X99,変数 `deck_card' の値は、この式の評価時点では設定されていません。このプログラムは危険です。
C,,,,c_builtin,C1000,INF,X99,次の実行パスで警告を検知しました。
C,../adlint.c,87,20,c_builtin,C1003,INF,X99,ここで該当変数が初期値を指定せずに定義されています。
W,../adlint.c,97,46,c_builtin,W0459,UNC,X99,変数 `hand_card' の値は、この式の評価時点では設定されていません。このプログラムは危険です。
C,,,,c_builtin,C1000,INF,X99,次の実行パスで警告を検知しました。
C,../adlint.c,87,9,c_builtin,C1003,INF,X99,ここで該当変数が初期値を指定せずに定義されています。
W,../adlint.c,99,19,c_builtin,W0109,UNC,X99,この関数の宣言が見つかりません。省略されたものとみなし、`extern int poker_point()' を挿入します。
W,../adlint.c,99,38,c_builtin,W0109,UNC,X99,この関数の宣言が見つかりません。省略されたものとみなし、`extern int P6()' を挿入します。
W,../adlint.c,99,30,c_builtin,W9003,UNC,X99,暗黙的に `int' 型のオブジェクトが `int(*)()' 型のオブジェクトに変換されています。
W,../adlint.c,99,35,c_builtin,W0027,UNC,X99,ポインタ型の変数に対して比較演算が行われています。
W,../adlint.c,101,24,c_builtin,W0493,UNC,X99,構造体あるいは共用体の値を関数の実引数として渡しています。
W,../adlint.c,103,22,c_builtin,W0493,UNC,X99,構造体あるいは共用体の値を関数の実引数として渡しています。
W,../adlint.c,104,20,c_builtin,W0493,UNC,X99,構造体あるいは共用体の値を関数の実引数として渡しています。
W,../adlint.c,107,16,c_builtin,W9003,UNC,X99,暗黙的に `int' 型のオブジェクトが `int(*)()' 型のオブジェクトに変換されています。
W,../adlint.c,107,19,c_builtin,W0027,UNC,X99,ポインタ型の変数に対して比較演算が行われています。
W,../adlint.c,108,24,c_builtin,W0705,UNC,X99,配列の添字が領域外を指すことがあります。
W,../adlint.c,108,28,c_builtin,W0459,UNC,X99,変数 `hand_card' の値は、この式の評価時点では設定されていません。このプログラムは危険です。
W,../adlint.c,108,50,c_builtin,W0705,UNC,X99,配列の添字が領域外を指すことがあります。
W,../adlint.c,108,54,c_builtin,W0459,UNC,X99,変数 `deck_card' の値は、この式の評価時点では設定されていません。このプログラムは危険です。
